Rank	Score	Type	ID	Name	Description
3733	0.67	cp	BRD-A15530910	carpindolol	Adrenergic receptor antagonist
3734	0.67	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
3735	0.67	cp	BRD-K32821942	azathioprine	Dehydrogenase inhibitor
3739	0.63	cp	BRD-K54790157	trioxsalen	DNA synthesis inhibitor
3740	0.63	cp	BRD-K31792052	pifithrin	Interleukin receptor antagonist
3741	0.63	cp	BRD-A93659613	GR-89696	Opioid receptor agonist
3742	0.63	cp	BRD-K42679050	Y-27152	Potassium channel activator
3743	0.63	cp	BRD-A91699651	chloroquine	Antimalarial
3746	0.61	cp	BRD-K72420232	WZ-4002	EGFR inhibitor
3750	0.6	cp	BRD-K68392338	ZK-93426	Benzodiazepine receptor antagonist
3751	0.6	cp	BRD-K73397362	purmorphamine	Smoothened receptor agonist
3752	0.6	cp	BRD-K63165456	norcyclobenzaprine	Adrenergic receptor agonist
3753	0.6	cp	BRD-A23683907	NAS-181	Serotonin receptor antagonist
3754	0.6	cp	BRD-A57382968	piroxicam	Cyclooxygenase inhibitor
3755	0.6	cp	BRD-K15834839	lobendazole	Anthelmintic
3758	0.6	cp	BRD-K02265150	amoxapine	Norepinephrine reuptake inhibitor
3759	0.6	cp	BRD-K11129031	gemfibrozil	Lipoprotein lipase activator
3761	0.58	cp	BRD-K40742111	baeomycesic-acid	Lipoxygenase inhibitor
3765	0.56	cp	BRD-K06147391	telenzepine	Acetylcholine receptor antagonist
3766	0.56	cp	BRD-A68281735	REV-5901	Leukotriene receptor antagonist
3767	0.56	cp	BRD-K56429665	calcipotriol	Vitamin D receptor agonist
3774	0.54	cp	BRD-K80639402	SB-258585	Serotonin receptor antagonist
3775	0.53	cp	BRD-K07736136	VX-702	p38 MAPK inhibitor
3776	0.53	cp	BRD-K88677950	PD-198306	MAP kinase inhibitor
3777	0.53	cp	BRD-K32645441	dipropyl-5ct	Serotonin receptor agonist
3778	0.53	cp	BRD-K61250553	loperamide	Opioid receptor agonist
3779	0.53	cp	BRD-K89997465	chlorpromazine	Dopamine receptor antagonist
3780	0.53	cp	BRD-A19500257	geldanamycin	HSP inhibitor
3781	0.53	cp	BRD-A59303141	quinethazone	Thiazide diuretic
3785	0.51	cp	BRD-K81916719	triclabendazole	Microtubule inhibitor
3787	0.49	cp	BRD-K63068307	ZSTK-474	PI3K inhibitor
3788	0.49	cp	BRD-K07888107	depudecin	HDAC inhibitor
3791	0.46	cp	BRD-A11605036	thiocolchicoside	GABA receptor antagonist
3792	0.46	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
3793	0.46	cp	BRD-K10705233	GW-405833	Cannabinoid receptor agonist
3794	0.46	cp	BRD-K46317332	proadifen	Nitric oxide synthase inhibitor
3795	0.46	cp	BRD-K96319534	phentermine	Dopamine uptake inhibitor
3796	0.46	cp	BRD-K71289571	zafirlukast	Leukotriene receptor antagonist
3797	0.46	cp	BRD-K82746043	navitoclax	BCL inhibitor
3802	0.42	cp	BRD-A01787639	naftopidil	Adrenergic receptor antagonist
3803	0.42	cp	BRD-A44780397	mifepristone	Glucocorticoid receptor antagonist
3804	0.42	cp	BRD-K31611373	fluprostenol	Prostanoid receptor agonist
3805	0.42	cp	BRD-A69960130	bromocriptine	Dopamine receptor agonist
3806	0.42	cp	BRD-K26801045	pipamperone	Dopamine receptor antagonist
3807	0.42	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
3810	0.42	cp	BRD-K85090592	pilocarpine	Acetylcholine receptor agonist
3811	0.42	cp	BRD-K92049597	triamterene	Sodium channel blocker
3812	0.42	cp	BRD-K92000912	AM-251	Cannabinoid receptor antagonist
3814	0.41	cp	BRD-K63343048	orlistat	Lipase inhibitor
3815	0.39	cp	BRD-K25079130	avrainvillamide-analog-4	nucleophosmin inhibitor
3816	0.39	cp	BRD-K09471561	levofloxacin	Bacterial DNA gyrase inhibitor
3817	0.39	cp	BRD-A34817987	itraconazole	Cytochrome P450 inhibitor
3818	0.39	cp	BRD-K67537649	PQ-401	IGF-1 inhibitor
3819	0.39	cp	BRD-K32696739	noreleagnine	Monoamine oxidase inhibitor
3820	0.39	cp	BRD-K06159959	CCMQ	Inhibitor of the binding of homoquinolinic acid to non-NMDA sensitive sites
3821	0.39	cp	BRD-K72222507	quinapril	ACE inhibitor
3825	0.35	cp	BRD-A02990301	lofexidine	Adrenergic receptor agonist
3826	0.35	cp	BRD-K88871508	lisuride	Dopamine receptor agonist
3827	0.35	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
3828	0.35	cp	BRD-K17110974	aristolochic-acid	Phospholipase inhibitor
3829	0.35	cp	BRD-A18917088	estradiol	Contraceptive agent
3831	0.32	cp	BRD-K56957086	dacinostat	HDAC inhibitor
3832	0.32	cp	BRD-A39172021	ampiroxicam	Cyclooxygenase inhibitor
3833	0.32	cp	BRD-K29359156	ebselen	H+/K+-ATPase inhibitor
3834	0.32	cp	BRD-K60298136	ITE	Aryl hydrocarbon receptor agonist
3835	0.32	cp	BRD-K71430621	clobenpropit	Histamine receptor antagonist
3836	0.32	cp	BRD-A78391468	prednisolone	Glucocorticoid receptor agonist
3837	0.32	cp	BRD-A15131297	benazepril	ACE inhibitor
3844	0.28	cp	BRD-K09963420	saquinavir	HIV protease inhibitor
3845	0.28	cp	BRD-K14765469	vesamicol	Acetylcholinesterase inhibitor
3846	0.28	cp	BRD-K81839095	estrone	Estrogen receptor agonist
3847	0.28	cp	BRD-A17411484	carprofen	Cyclooxygenase inhibitor
3848	0.28	cp	BRD-K55468218	spiperone	Dopamine receptor antagonist
3849	0.28	cp	BRD-K31542390	mycophenolic-acid	Dehydrogenase inhibitor
3852	0.28	cp	BRD-K09778810	FGIN-1-27	Inositol monophosphatase inhibitor
3856	0.25	cp	BRD-K70358946	aripiprazole	Serotonin receptor agonist
3857	0.25	cp	BRD-A44133049	azasetron	Serotonin receptor antagonist
3858	0.25	cp	BRD-K12079898	PD-160170	Neuropeptide receptor antagonist
3859	0.25	cp	BRD-A66563878	medetomidine	Adrenergic receptor agonist
3860	0.25	cp	BRD-A58048407	nimodipine	Calcium channel blocker
3864	0.22	cp	BRD-A74980173	gatifloxacin	Bacterial DNA gyrase inhibitor
3865	0.21	cp	BRD-K30563334	rifabutin	Protein synthesis inhibitor
3866	0.21	cp	BRD-K04414442	SB-222200	Tachykinin antagonist
3867	0.21	cp	BRD-A64125466	dehydrocholic-acid	choleretic agent
3869	0.21	cp	BRD-K38197229	bumetanide	Solute carrier family member inhibitor
3873	0.18	cp	BRD-K21667562	AM-404	Cyclooxygenase inhibitor
3874	0.18	cp	BRD-A72703248	SKF-96365	Calcium channel blocker
3875	0.18	cp	BRD-A62525898	prednisone	Glucocorticoid receptor agonist
3876	0.18	cp	BRD-K68558722	deracoxib	Cyclooxygenase inhibitor
3877	0.18	cp	BRD-K30240666	clemastine	Histamine receptor antagonist
3878	0.18	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
3880	0.15	cp	BRD-A05186015	bupropion	Dopamine uptake inhibitor
3882	0.14	cp	BRD-K87024524	phenelzine	Monoamine oxidase inhibitor
3883	0.14	cp	BRD-K61323504	SB-225002	CC chemokine receptor antagonist
3884	0.14	cp	BRD-K62310379	fluticasone	Glucocorticoid receptor agonist
3885	0.14	cp	BRD-A01643550	prednisolone	Glucocorticoid receptor agonist
3886	0.14	cp	BRD-K10995081	perphenazine	Dopamine receptor antagonist
3887	0.14	cp	BRD-K29950728	clomifene	Estrogen receptor antagonist
3888	0.14	cp	BRD-K50859149	sulfafurazole	Bacterial antifolate
3890	0.11	cp	BRD-A39052811	mosapride	Serotonin receptor agonist
3891	0.11	cp	BRD-K35483542	alitretinoin	Retinoid receptor agonist
3892	0.11	cp	BRD-K59597909	phenothiazine	Dopamine receptor antagonist
3893	0.11	cp	BRD-K30867024	SB-216641	Serotonin receptor antagonist
3894	0.11	cp	BRD-K57304726	PRE-084	Sigma receptor agonist
3895	0.11	cp	BRD-K70327191	benzoxiquine	Anti-infective
3896	0.11	cp	BRD-A68723818	brompheniramine	Histamine receptor antagonist
3897	0.11	cp	BRD-A91008255	bepridil	Calcium channel blocker
3898	0.11	cp	BRD-K12994359	valdecoxib	Cyclooxygenase inhibitor
3900	0.1	cp	BRD-K18523449	mestanolone	Androgenic steroid
3906	0.07	cp	BRD-K49404994	levetiracetam	Calcium channel blocker
3907	0.07	cp	BRD-K21283037	riluzole	Glutamate inhibitor
3908	0.07	cp	BRD-K42500029	CGP-57380	MAP kinase inhibitor
3909	0.07	cp	BRD-K01292756	pimozide	Dopamine receptor antagonist
3912	0.06	cp	BRD-K59256312	gabexate	Serine protease inhibitor
3914	0.05	cp	BRD-K87158025	benzamil	Sodium channel blocker
3920	0.03	cp	BRD-K15025317	BAY-11-7821	NFkB pathway inhibitor
3921	0.03	cp	BRD-K06980535	promazine	Dopamine receptor antagonist
3922	0.03	cp	BRD-A90799790	isradipine	Calcium channel blocker
3923	0.03	cp	BRD-A16694057	bisphenol-a	PPAR receptor antagonist
3924	0.03	cp	BRD-K79404599	enzastaurin	PKC inhibitor
3925	0.03	cp	BRD-K05396879	15-delta-prostaglandin-j2	PPAR receptor agonist
3927	0.02	cp	BRD-K01095011	finasteride	5-alpha reductase inhibitor
3938	0.01	cp	BRD-K49111258	prazosin	Adrenergic receptor antagonist
3939	0.01	cp	BRD-A29485665	bicalutamide	Androgen receptor antagonist
4355	0	cp	BRD-K94070024	depomedrol	Glucocorticoid receptor agonist
4356	0	cp	BRD-K67977190	eprosartan	Angiotensin receptor antagonist
4357	0	cp	BRD-K14643723	4-(2-Amino-ethyl)-benzenesulfonamide	carbonic anhydrase inhibitor
4358	0	cp	BRD-A95696820	acadesine	AMPK activator
4359	0	cp	BRD-A80928489	1-monopalmitin	P-glycoprotein inhibitor
4360	0	cp	BRD-A80383043	BRD-A80383043	Glutamate receptor agonist
4361	0	cp	BRD-A62890442	3-methyl-GABA	GABA aminotransferase activator
4362	0	cp	BRD-A98283014	calmidazolium	Calcium channel blocker
4363	0	cp	BRD-K37130656	rivaroxaban	Coagulation inhibitor
4364	0	cp	BRD-K54472332	elvitegravir	HIV integrase inhibitor
4365	0	cp	BRD-K73293050	WZ-3146	EGFR inhibitor
4366	0	cp	BRD-K13514097	everolimus	MTOR inhibitor
4367	0	cp	BRD-K70401845	erlotinib	EGFR inhibitor
4368	0	cp	BRD-A39646320	HC-toxin	HDAC inhibitor
4369	0	cp	BRD-K08115555	tyrphostin-AG-1288	TNF production inhibitor
4370	0	cp	BRD-A64228451	terreic-acid	BTK inhibitor
4371	0	cp	BRD-K32710582	EI-247	IGF-1 inhibitor
4372	0	cp	BRD-K62959606	sphingosine	Ceramidase inhibitor
4373	0	cp	BRD-K64935403	ebelactone-b	Lipase inhibitor
4374	0	cp	BRD-K35128472	2-aminopurine	Serine/threonine kinase inhibitor
4375	0	cp	BRD-K24656285	farnesol	FXR agonist
4376	0	cp	BRD-K20986251	lithocholic-acid	FXR antagonist
4377	0	cp	BRD-A01317026	7,8-dihydro-L-biopterin	Dihydroneopterin aldolase inhibitor
4378	0	cp	BRD-K88551539	CAY-10585	HIF modulator
4379	0	cp	BRD-K83972459	JWE-035	Aurora kinase inhibitor
4380	0	cp	BRD-K54316499	tolterodine	Acetylcholine receptor antagonist
4381	0	cp	BRD-K10961822	latanoprost	Prostanoid receptor agonist
4382	0	cp	BRD-K31471398	dihydrexidine	Dopamine receptor agonist
4383	0	cp	BRD-K51967704	BIIB021	HSP inhibitor
4384	0	cp	BRD-K04833372	GSK-1904529A	IGF-1 inhibitor
4385	0	cp	BRD-K89162000	tandutinib	FLT3 inhibitor
4386	0	cp	BRD-K21971034	OM-137	Aurora kinase inhibitor
4387	0	cp	BRD-K15402119	huperzine-a	Acetylcholinesterase inhibitor
4388	0	cp	BRD-K64310881	MW-STK33-3B	Potassium channel activator
4389	0	cp	BRD-K51941867	LM-1685	Cyclooxygenase inhibitor
4390	0	cp	BRD-K99063460	didanosine	Nucleoside reverse transcriptase inhibitor
4391	0	cp	BRD-A67438293	treprostinil	Prostacyclin analog
4392	0	cp	BRD-K54987996	CAY-10578	Casein kinase inhibitor
4393	0	cp	BRD-U37049823	HG-6-64-01	RAF inhibitor
4394	0	cp	BRD-K37798499	etoposide	Topoisomerase inhibitor
4395	0	cp	BRD-K28143534	cyproheptadine	Histamine receptor antagonist
4396	0	cp	BRD-K22828899	TUL-XXI039	Serine/threonine kinase inhibitor
4397	0	cp	BRD-A74500471	ethambutol	Bacterial cell wall synthesis inhibitor
4398	0	cp	BRD-A57457122	VU-0400071-3	Glutamate receptor modulator
4399	0	cp	BRD-K43149758	myricetin	Androgen receptor agonist
4400	0	cp	BRD-K24538644	KUC104502N	-666
4401	0	cp	BRD-A47829399	artesunate	DNA synthesis inhibitor
4402	0	cp	BRD-K08417745	SID-26681509	Cathepsin inhibitor
4403	0	cp	BRD-K02526760	QS-11	ARFGAP inhibitor
4404	0	cp	BRD-A02481876	importazole	Importin-beta transport receptor inhibitor
4405	0	cp	BRD-K75532464	FTI-276	Farnesyltransferase inhibitor
4406	0	cp	BRD-K74402642	NSC-632839	Ubiquitin specific protease inhibitor
4407	0	cp	BRD-K02113016	olaparib	PARP inhibitor
4408	0	cp	BRD-K66792149	quinoclamine	Algicide
4409	0	cp	BRD-A06726973	dibutyrylcyclic-gmp	cGMP analog
4410	0	cp	BRD-K67831364	ZM-323881	VEGFR inhibitor
4411	0	cp	BRD-A20968261	WAY-213613	Glutamate inhibitor
4412	0	cp	BRD-K45068323	W-13	Calmodulin antagonist
4413	0	cp	BRD-K60184833	tyrphostin-46	Tyrosine kinase inhibitor
4414	0	cp	BRD-A02176148	tubaic-acid	Mitochondrial complex I inhibitor
4415	0	cp	BRD-K68246049	TTNPB	Retinoid receptor agonist
4416	0	cp	BRD-K12867552	THM-I-94	HDAC inhibitor
4417	0	cp	BRD-K97118047	4,5,6,7-tetrabromobenzotriazole	Casein kinase inhibitor
4418	0	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
4419	0	cp	BRD-K72895815	SSR-69071	Leukocyte elastase inhibitor
4420	0	cp	BRD-A49046702	SKF-89976A	GABA uptake inhibitor
4421	0	cp	BRD-K15601958	SEW-2871	Lysophospholipid receptor agonist
4422	0	cp	BRD-A62035778	scopolamine	Acetylcholine receptor antagonist
4423	0	cp	BRD-K85871428	SC-68376	p38 MAPK inhibitor
4424	0	cp	BRD-K53913732	SB-408124	Orexin receptor antagonist
4425	0	cp	BRD-K41567364	SB-334867	Orexin receptor antagonist
4426	0	cp	BRD-K14807180	SB-221284	Serotonin receptor antagonist
4427	0	cp	BRD-K32755366	reserpic-acid	Norepinephrine transporter inhibitor
4428	0	cp	BRD-K80725821	RS-16566	Serotonin receptor antagonist
4429	0	cp	BRD-K87048468	RS-102221	Serotonin receptor antagonist
4430	0	cp	BRD-K80970344	pyrrolidine-dithiocarbamate	NFkB pathway inhibitor
4431	0	cp	BRD-K11399644	phenformin	AMPK activator
4432	0	cp	BRD-K11163873	phenanthridone	PARP inhibitor
4433	0	cp	BRD-K84175871	pseudoephedrine	Adrenergic receptor agonist
4434	0	cp	BRD-K10177585	PSB-11	Adenosine receptor antagonist
4435	0	cp	BRD-K16977723	PP-3	EGFR inhibitor
4436	0	cp	BRD-K16551401	PNU-22394	Serotonin receptor agonist
4437	0	cp	BRD-K89375097	pirenzepine	Acetylcholine receptor antagonist
4438	0	cp	BRD-K94689771	pinocembrin	CYP1B1 inhibitor
4439	0	cp	BRD-K02590140	O-2050	Cannabinoid receptor antagonist
4440	0	cp	BRD-K27351809	nomegestrol	Progesterone receptor agonist
4441	0	cp	BRD-A82656074	naltrindole	Opioid receptor antagonist
4442	0	cp	BRD-A50928468	norgestrel	Progesterone receptor agonist
4443	0	cp	BRD-K40990712	hexamethyleneamiloride	Sodium/hydrogen antiport inhibitor
4444	0	cp	BRD-A19661776	mianserin	Serotonin receptor antagonist
4445	0	cp	BRD-A85587465	bemesetron	Serotonin receptor antagonist
4446	0	cp	BRD-K47328134	lysylphenylalanyl-tyrosine	Heparin activation inhibitor
4447	0	cp	BRD-K05528470	L-745870	Dopamine receptor antagonist
4448	0	cp	BRD-K93480852	KN-93	Calcium-calmodulin dependent protein kinase inhibitor
4449	0	cp	BRD-K05464208	JX-401	p38 MAPK inhibitor
4450	0	cp	BRD-K92678294	irilin-a	Isoflavone
4451	0	cp	BRD-K81709173	halcinonide	Glucocorticoid receptor agonist
4452	0	cp	BRD-A24429032	HEAT	Adrenergic receptor antagonist
4453	0	cp	BRD-A38898897	GW-311616	Leukocyte elastase inhibitor
4454	0	cp	BRD-K75478907	GS-39783	GABA receptor modulator
4455	0	cp	BRD-K28168037	fenretinide	Apoptosis stimulant
4456	0	cp	BRD-K76617868	fasudil	Rho associated kinase inhibitor
4457	0	cp	BRD-A80641450	FR-139317	Endothelin receptor antagonist
4458	0	cp	BRD-K14821540	FCCP	Mitochondrial oxidative phosphorylation uncoupler
4459	0	cp	BRD-K54759182	dosulepin	Norepinephrine reuptake inhibitor
4460	0	cp	BRD-K98521173	desoxycortone	Mineralocorticoid receptor agonist
4461	0	cp	BRD-K37792168	denbufylline	Phosphodiesterase inhibitor
4462	0	cp	BRD-K94920105	DR-2313	PARP inhibitor
4463	0	cp	BRD-A27143604	DPN	Estrogen receptor agonist
4464	0	cp	BRD-K31699485	DMEOB	glutamate receptor modulator
4465	0	cp	BRD-K38003476	clocortolone	Glucocorticoid receptor agonist
4466	0	cp	BRD-A49358627	ciprofibrate	PPAR receptor agonist
4467	0	cp	BRD-K28578425	cilostamide	Phosphodiesterase inhibitor
4468	0	cp	BRD-K44849676	capsazepine	TRPV agonist
4469	0	cp	BRD-K27499107	carbacyclin	IP receptor activator
4470	0	cp	BRD-K17868609	BRL-54443	Serotonin receptor agonist
4471	0	cp	BRD-K94379058	BML-190	Cannabinoid receptor inverse agonist
4472	0	cp	BRD-K54704028	BAY-36-7620	Glutamate receptor antagonist
4473	0	cp	BRD-K23922020	arecaidine	Acetylcholine receptor agonist
4474	0	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
4475	0	cp	BRD-K80451230	zamifenacin	Acetylcholine receptor antagonist
4476	0	cp	BRD-K84663978	trequinsin	Phosphodiesterase inhibitor
4477	0	cp	BRD-A72483914	spiroxatrine	Serotonin receptor antagonist
4478	0	cp	BRD-A77299732	salubrinal	Eukaryotic translation initiation factor inhibitor
4479	0	cp	BRD-K36395411	SB-206553	Serotonin receptor antagonist
4480	0	cp	BRD-K46766488	S-14506	Serotonin receptor agonist
4481	0	cp	BRD-K13725475	rhodomyrtoxin	Cytotoxic agent
4482	0	cp	BRD-A54236247	racephedrine	Adrenergic receptor agonist
4483	0	cp	BRD-K54665485	R-59022	Diacylglycerol kinase inhibitor
4484	0	cp	BRD-K46137903	prednicarbate	Phospholipase activator
4485	0	cp	BRD-K38251852	paxilline	Potassium channel blocker
4486	0	cp	BRD-K49027941	PSB-1115	Adenosine receptor antagonist
4487	0	cp	BRD-A27887842	prednisolone	Glucocorticoid receptor agonist
4488	0	cp	BRD-K48735772	PD-158780	EGFR inhibitor
4489	0	cp	BRD-A94669766	naringenin	Aromatase inhibitor
4490	0	cp	BRD-K50311478	tosyl-phenylalanyl-chloromethyl-ketone	Chymotrypsin inhibitor
4491	0	cp	BRD-K47717570	NBQX	Glutamate receptor antagonist
4492	0	cp	BRD-K46862739	metyrapone	Cytochrome P450 inhibitor
4493	0	cp	BRD-K19554809	MK-212	Serotonin receptor agonist
4494	0	cp	BRD-A31204924	mitotane	Antineoplastic
4495	0	cp	BRD-A02189320	met-leu-phe	-666
4496	0	cp	BRD-K36377456	marmesin	Angiogenesis inhibitor
4497	0	cp	BRD-K62792802	LY-83583	Guanylyl cyclase inhibitor
4498	0	cp	BRD-K08109516	L-701324	Glutamate receptor antagonist
4499	0	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
4500	0	cp	BRD-K77793136	hydroxyfasudil	Rho associated kinase inhibitor
4501	0	cp	BRD-A17535965	gelsemine	Acetylcholine receptor antagonist
4502	0	cp	BRD-A90515964	guaifenesin	Expectorant
4503	0	cp	BRD-K83023055	GR-135531	Melatonin receptor agonist
4504	0	cp	BRD-A71157293	fursultiamine	Vitamin B
4505	0	cp	BRD-A38749782	fludrocortisone	Glucocorticoid receptor agonist
4506	0	cp	BRD-K66093087	FGIN-1-43	Benzodiazepine receptor agonist
4507	0	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
4508	0	cp	BRD-K47192521	icosapent	Platelet aggregation inhibitor
4509	0	cp	BRD-A54845972	dihydroergotamine	Serotonin receptor agonist
4510	0	cp	BRD-K60274257	dephostatin	Tyrosine phosphatase inhibitor
4511	0	cp	BRD-K82577285	dipropyl-dopamine	Dopamine receptor agonist
4512	0	cp	BRD-K20152659	gamma-homolinolenic-acid	Cholesterol inhibitor
4513	0	cp	BRD-K06467078	corynanthine	Adrenergic receptor antagonist
4514	0	cp	BRD-A41555725	chlortetracycline	Protein synthesis inhibitor
4515	0	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
4516	0	cp	BRD-A65145453	ATPA	Glutamate receptor agonist
4517	0	cp	BRD-K35498378	alrestatin	Aldose reductase inhibitor
4518	0	cp	BRD-K03670461	tyrphostin-AG-82	EGFR inhibitor
6093	0	cp	BRD-A92670106	tocainide	Sodium channel blocker
6094	0	cp	BRD-A36267905	buphenine	Adrenergic receptor agonist
6095	0	cp	BRD-K72093121	vidarabine	Antiviral
6096	0	cp	BRD-K93280214	gabazine	GABA receptor antagonist
6097	0	cp	BRD-K79145749	dibenzepin	Norepinephrine reuptake inhibitor
6098	0	cp	BRD-K28912512	nicotinamide	Protein synthesis stimulant
6099	0	cp	BRD-K15262564	mupirocin	Isoleucyl-tRNA synthetase inhibitor
6100	0	cp	BRD-A94793051	gestrinone	Progesterone receptor antagonist
6101	0	cp	BRD-A16478930	amcinonide	Glucocorticoid receptor agonist
6102	0	cp	BRD-A75479906	rimantadine	Antiviral
6103	0	cp	BRD-A20239487	atenolol	Adrenergic receptor antagonist
6104	0	cp	BRD-K57631554	aminolevulinic-acid	Oxidizing agent
6105	0	cp	BRD-K67102207	phenylbutyrate	HDAC inhibitor
6106	0	cp	BRD-A13188892	doxazosin	Adrenergic receptor antagonist
6107	0	cp	BRD-K88868628	iodoacetic-acid	Cysteine peptidase inhibitor
6108	0	cp	BRD-K88568253	iproniazid	Monoamine oxidase inhibitor
6109	0	cp	BRD-K53790871	triamcinolone	Glucocorticoid receptor agonist
6110	0	cp	BRD-K40645748	mefloquine	Adenosine receptor antagonist
6111	0	cp	BRD-K57886322	fluocinonide	Glucocorticoid receptor agonist
6112	0	cp	BRD-M40783228	mesna	Antioxidant
6113	0	cp	BRD-K91601245	mercaptopurine	Immunosuppressant
6114	0	cp	BRD-K63828191	raloxifene	Estrogen receptor antagonist
6115	0	cp	BRD-A29260609	acebutolol	Adrenergic receptor antagonist
6116	0	cp	BRD-K71926323	marbofloxacin	Bacterial DNA gyrase inhibitor
6117	0	cp	BRD-K37194137	III606050	Cytochrome P450 inhibitor
6118	0	cp	BRD-K08206212	entecavir	Reverse transcriptase inhibitor
6119	0	cp	BRD-K72703948	ZM-447439	Aurora kinase inhibitor
6120	0	cp	BRD-K77175907	calcifediol	Vitamin D receptor agonist
6121	0	cp	BRD-A45664787	iloprost	Platelet aggregation inhibitor
6122	0	cp	BRD-K97056771	HY-11007	BCR-ABL kinase inhibitor
6123	0	cp	BRD-K10573841	tunicamycin	GLCNAC phosphotransferase inhibitor
6124	0	cp	BRD-K07403598	CAY-10470	NFkB pathway inhibitor
6125	0	cp	BRD-K30649484	mafenide	Carbonic anhydrase inhibitor
6126	0	cp	BRD-K16554956	PTB1	AMPK activator
6127	0	cp	BRD-K11853856	PJ-34	PARP inhibitor
6128	0	cp	BRD-K47207162	zimelidine	Serotonin reuptake inhibitor
6129	0	cp	BRD-K48427617	U-0124	MEK inhibitor
6130	0	cp	BRD-K11742128	triprolidine	Histamine receptor antagonist
6131	0	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
6132	0	cp	BRD-K02867583	minaprine	Serotonin reuptake inhibitor
6133	0	cp	BRD-A50764878	MDL-73005EF	Serotonin receptor antagonist
6134	0	cp	BRD-K63675182	triflupromazine	Dopamine receptor antagonist
6139	-0.01	cp	BRD-A41450521	tosufloxacin	Bacterial DNA gyrase inhibitor
6140	-0.01	cp	BRD-K91699951	benzonatate	Local anesthetic
6143	-0.02	cp	BRD-K99107520	felbamate	Glutamate receptor antagonist
6144	-0.02	cp	BRD-K90027355	spironolactone	Mineralocorticoid receptor antagonist
6146	-0.03	cp	BRD-K28936863	ketotifen	Histamine receptor agonist
6147	-0.03	cp	BRD-A91452556	estradiol-cypionate	Estrogen receptor agonist
6149	-0.03	cp	BRD-K63979671	etifenin	Compound used in hepatobiliary scans of the liver
6150	-0.03	cp	BRD-K29458283	chlorambucil	DNA inhibitor
6151	-0.03	cp	BRD-A35588707	teniposide	Topoisomerase inhibitor
6152	-0.03	cp	BRD-K68143200	SA-792541	CDC inhibitor
6153	-0.04	cp	BRD-K75089421	procainamide	Sodium channel blocker
6155	-0.07	cp	BRD-K57569181	pentoxifylline	Phosphodiesterase inhibitor
6156	-0.07	cp	BRD-K08547377	irinotecan	Topoisomerase inhibitor
6157	-0.07	cp	BRD-K88741031	methyl-2,5-dihydroxycinnamate	EGFR inhibitor
6161	-0.11	cp	BRD-K47780086	penciclovir	DNA directed DNA polymerase inhibitor
6162	-0.11	cp	BRD-K24132293	piperlongumine	Glutathione transferase inhibitor
6163	-0.11	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
6164	-0.11	cp	BRD-K36616567	doxepin	Histamine receptor antagonist
6165	-0.11	cp	BRD-K16478699	PLX-4720	RAF inhibitor
6167	-0.14	cp	BRD-K06014311	DH-97	Melatonin receptor antagonist
6168	-0.14	cp	BRD-A64977602	mirtazapine	Adrenergic receptor antagonist
6169	-0.14	cp	BRD-K71103788	duloxetine	Serotonin reuptake inhibitor
6170	-0.14	cp	BRD-K43736954	cortisone	Glucocorticoid receptor agonist
6171	-0.14	cp	BRD-K20482099	rutin	Antioxidant
6173	-0.18	cp	BRD-K92301463	16,16-dimethylprostaglandin-e2	Prostanoid receptor agonist
6174	-0.18	cp	BRD-K92760278	riboflavin	Vitamin B
6175	-0.18	cp	BRD-A97437073	rosiglitazone	Insulin sensitizer
6177	-0.21	cp	BRD-K82795137	loratadine	Histamine receptor antagonist
6178	-0.21	cp	BRD-K33106058	cytarabine	Ribonucleotide reductase inhibitor
6179	-0.21	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
6180	-0.21	cp	BRD-K67017579	cilostazol	Phosphodiesterase inhibitor
6183	-0.25	cp	BRD-K37846922	3,3'-diindolylmethane	CHK inhibitor
6184	-0.25	cp	BRD-K32744045	disulfiram	Aldehyde dehydrogenase inhibitor
6185	-0.25	cp	BRD-K74195153	irsogladine	Phosphodiesterase inhibitor
6186	-0.25	cp	BRD-K33459542	ditolylguanidine	Sigma receptor agonist
6187	-0.25	cp	BRD-A83326220	brazilin	Nitric oxide production inhibitor
6188	-0.25	cp	BRD-K47639036	flavoxate	Acetylcholine receptor antagonist
6192	-0.28	cp	BRD-K04010869	prostaglandin-a1	HSP inducer
6193	-0.28	cp	BRD-K63550407	erythromycin	NFkB pathway inhibitor
6194	-0.29	cp	BRD-K88429204	pyrimethamine	Dihydrofolate reductase inhibitor
6195	-0.32	cp	BRD-A24381660	zeranol	Estrogen receptor agonist
