Rank	Score	Type	ID	Name	Description
3321	0	cp	BRD-A39747742	estradiol-valerate	Estrogen receptor agonist
3322	0	cp	BRD-A39522003	OMDM-2	FAAH inhibitor
3323	0	cp	BRD-A39415247	norethisterone	Progesterone receptor agonist
3324	0	cp	BRD-A38913120	BH3I-1	BCL inhibitor
3325	0	cp	BRD-A38898897	GW-311616	Leukocyte elastase inhibitor
3326	0	cp	BRD-A35033682	eriodictyol	Cytochrome P450 inhibitor
3327	0	cp	BRD-A32949107	MRS-1845	Calcium channel blocker
3328	0	cp	BRD-A31312900	montelukast	Leukotriene receptor antagonist
3329	0	cp	BRD-A29644307	nomifensine	Dopamine uptake inhibitor
3330	0	cp	BRD-A29289453	PCA-4248	Platelet activating factor receptor antagonist
3331	0	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
3332	0	cp	BRD-A28970875	puromycin	Protein synthesis inhibitor
3333	0	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
3334	0	cp	BRD-A25576662	streptozotocin	DNA alkylating agent
3335	0	cp	BRD-A24122750	saclofen	GABA receptor antagonist
3336	0	cp	BRD-A21723284	naltriben	Opioid receptor antagonist
3337	0	cp	BRD-A16694057	bisphenol-a	PPAR receptor antagonist
3338	0	cp	BRD-A10303790	talampicillin	Bacterial cell wall synthesis inhibitor
3339	0	cp	BRD-A09828896	SKF-81297	Dopamine receptor agonist
3340	0	cp	BRD-A09722536	cyclophosphamide	DNA alkylating agent
3341	0	cp	BRD-A07780951	orciprenaline	Adrenergic receptor agonist
3342	0	cp	BRD-A07765530	epinephrine	carbonic anhydrase activator
3343	0	cp	BRD-K15891719	tenofovir	Reverse transcriptase inhibitor
3344	0	cp	BRD-K43797669	genistein	Tyrosine kinase inhibitor
3345	0	cp	BRD-K36627727	tamibarotene	Retinoid receptor agonist
3346	0	cp	BRD-K66956375	oleoylethanolamide	Cannabinoid receptor agonist
3347	0	cp	BRD-K37720887	SB-525334	TGF beta receptor inhibitor
3348	0	cp	BRD-K54472332	elvitegravir	HIV integrase inhibitor
3349	0	cp	BRD-K70511574	sunitinib	PLK inhibitor
3350	0	cp	BRD-K48722833	iloperidone	Dopamine receptor antagonist
3351	0	cp	BRD-K91696562	orantinib	FGFR inhibitor
3352	0	cp	BRD-K02965346	SU-11274	Hepatocyte growth factor receptor inhibitor
3353	0	cp	BRD-K74514084	pazopanib	KIT inhibitor
3354	0	cp	BRD-K86930074	cediranib	KIT inhibitor
3355	0	cp	BRD-K99964838	bosutinib	ABL inhibitor
3356	0	cp	BRD-K93331255	lypressin	Vasopressin receptor agonist
3357	0	cp	BRD-K77286328	reversine	Aurora kinase inhibitor
3358	0	cp	BRD-K36529613	PU-H71	HSP inhibitor
3359	0	cp	BRD-A06390036	hydroquinidine	Antiarrhythmic
3360	0	cp	BRD-K53561341	KIN001-220	Aurora kinase inhibitor
3361	0	cp	BRD-K78431006	crizotinib	ALK inhibitor
3362	0	cp	BRD-K93918653	quizartinib	FLT3 inhibitor
3363	0	cp	BRD-K99545815	PF-562271	Focal adhesion kinase inhibitor
3364	0	cp	BRD-K83963101	MLN-8054	Aurora kinase inhibitor
3365	0	cp	BRD-K81528515	nilotinib	ABL inhibitor
3366	0	cp	BRD-A45498368	WYE-125132	MTOR inhibitor
3367	0	cp	BRD-K47539947	tetradecylthioacetic-acid	Lipid peroxidase inhibitor
3368	0	cp	BRD-A96799240	4-hydroxyretinoic-acid	Retinoid receptor binder
3369	0	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
3370	0	cp	BRD-K50720187	flupirtine	Glutamate receptor antagonist
3371	0	cp	BRD-K67506692	tyrphostin-AG-126	ERK1 and ERK2 phosphorylation inhibitor
3372	0	cp	BRD-A74904029	EI-231	Casein kinase inhibitor
3373	0	cp	BRD-K77625572	etomoxir	Carnitine palmitoyltransferase inhibitor
3374	0	cp	BRD-K77175907	calcifediol	Vitamin D receptor agonist
3375	0	cp	BRD-K13087974	4,5-dianilinophthalimide	EGFR inhibitor
3376	0	cp	BRD-K24656285	farnesol	FXR agonist
3377	0	cp	BRD-K33572481	taurodeoxycholic-acid	Bile acid
3378	0	cp	BRD-K18135438	chenodeoxycholic-acid	11-beta-HSD1 inhibitor
3379	0	cp	BRD-K43164539	cholic-acid	Bile acid
3380	0	cp	BRD-K65331431	retinyl	vitamin analog
3381	0	cp	BRD-A02180903	betamethasone	Glucocorticoid receptor agonist
3382	0	cp	BRD-A01317026	7,8-dihydro-L-biopterin	Dihydroneopterin aldolase inhibitor
3383	0	cp	BRD-A80960055	celastrol	Anti-inflammatory
3384	0	cp	BRD-A52193669	withaferin-a	IKK inhibitor
3385	0	cp	BRD-K76698671	HNHA	HDAC inhibitor
3386	0	cp	BRD-K88551539	CAY-10585	HIF modulator
3387	0	cp	BRD-K14681867	somatostatin	Somatostatin receptor agonist
3388	0	cp	BRD-K97564742	mepyramine	Histamine receptor antagonist
3389	0	cp	BRD-K97509413	coumestrol	Estrogen receptor agonist
3390	0	cp	BRD-K97330509	SRC-kinase-inhibitor-II	SRC inhibitor
3391	0	cp	BRD-K97309399	thiothixene	Dopamine receptor antagonist
3392	0	cp	BRD-K97061094	azacyclonol	Histamine receptor antagonist
3393	0	cp	BRD-K96670504	lonidamine	Glucokinase inhibitor
3394	0	cp	BRD-K96271548	coumaric-acid	Antioxidant
3395	0	cp	BRD-K95851186	CGP-13501	GABA receptor modulator
3396	0	cp	BRD-K94920105	DR-2313	PARP inhibitor
3397	0	cp	BRD-K94832621	Y-134	Estrogen receptor antagonist
3398	0	cp	BRD-K94512704	spiramide	Dopamine receptor antagonist
3399	0	cp	BRD-K92731339	perindopril	ACE inhibitor
3400	0	cp	BRD-K92726801	hydrastinine	Haemostatic agent
3401	0	cp	BRD-K92138166	mammea-a	other antibiotic
3402	0	cp	BRD-K92015269	GBR-12783	Dopamine uptake inhibitor
3403	0	cp	BRD-K91243525	SR-142948	Neurotensin receptor antagonist
3404	0	cp	BRD-K88625236	nonoxynol-9	Membrane integrity inhibitor
3405	0	cp	BRD-K87990216	piretanide	Glucocorticoid receptor agonist
3406	0	cp	BRD-K87696786	LY-456236	Glutamate receptor antagonist
3407	0	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
3408	0	cp	BRD-K85603128	resorcinol	Phosphodiesterase inhibitor
3409	0	cp	BRD-K85266041	DNQX	Glutamate receptor antagonist
3410	0	cp	BRD-K84709232	caffeic-acid	Lipoxygenase inhibitor
3411	0	cp	BRD-K84175871	pseudoephedrine	Adrenergic receptor agonist
3412	0	cp	BRD-K82865713	prostaglandin-b2	cAMP inhibitor
3413	0	cp	BRD-K82561139	ricinine	Casein kinase inhibitor
3414	0	cp	BRD-K81876028	CP-93129	Serotonin receptor agonist
3415	0	cp	BRD-K81729199	AQ-RA741	Acetylcholine receptor antagonist
3416	0	cp	BRD-K81521265	dicyclohexylurea	Epoxide hydolase inhibitor
3417	0	cp	BRD-K80970344	pyrrolidine-dithiocarbamate	NFkB pathway inhibitor
3418	0	cp	BRD-K80396088	gliquidone	Sulfonylurea
3419	0	cp	BRD-K79425933	benperidol	Dopamine receptor antagonist
3420	0	cp	BRD-K78294846	osthol	Calcium channel blocker
3421	0	cp	BRD-K78122587	NNC-55-0396	T-type calcium channel blocker
3422	0	cp	BRD-K76775527	nimesulide	Cyclooxygenase inhibitor
3423	0	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
3424	0	cp	BRD-K72726508	arcyriaflavin-a	CDK inhibitor
3425	0	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
3426	0	cp	BRD-K70914287	BIBX-1382	EGFR inhibitor
3427	0	cp	BRD-K70577657	H-9	PKA inhibitor
3428	0	cp	BRD-K69837166	trap-101	Nociceptin/orphanin FQ (NOP) receptor antagonist
3429	0	cp	BRD-K68558722	deracoxib	Cyclooxygenase inhibitor
3430	0	cp	BRD-K66296774	fluvastatin	HMGCR inhibitor
3431	0	cp	BRD-K65417056	meprylcaine	Local anesthetic
3432	0	cp	BRD-K64857848	XMD-885	Leucine rich repeat kinase inhibitor
3433	0	cp	BRD-K64614248	salicin	Anti-inflammatory
3434	0	cp	BRD-K63550407	erythromycin	NFkB pathway inhibitor
3435	0	cp	BRD-K59058766	chlorprothixene	Dopamine receptor antagonist
3436	0	cp	BRD-K57304726	PRE-084	Sigma receptor agonist
3437	0	cp	BRD-K56957086	dacinostat	HDAC inhibitor
3438	0	cp	BRD-K56047318	RHC-80267	Triacylglycerol lipase inhibitor
3439	0	cp	BRD-K54790157	trioxsalen	DNA synthesis inhibitor
3440	0	cp	BRD-K54330070	SB-202190	p38 MAPK inhibitor
3441	0	cp	BRD-K53737926	amitriptyline	Norepinephrine inhibitor
3442	0	cp	BRD-K53523901	arctigenin	MEK inhibitor
3443	0	cp	BRD-K53220666	trimetozine	Sedative
3444	0	cp	BRD-K52075715	oxibendazole	Tubulin inhibitor
3445	0	cp	BRD-K51805276	temefos	Cholinesterase inhibitor
3446	0	cp	BRD-K49945136	GR-113808	Serotonin receptor antagonist
3447	0	cp	BRD-K49671696	ketanserin	Serotonin receptor antagonist
3448	0	cp	BRD-K47869605	podophyllotoxin	Microtubule inhibitor
3449	0	cp	BRD-K47717570	NBQX	Glutamate receptor antagonist
3450	0	cp	BRD-K47631482	bromhexine	Mucolytic agent
3451	0	cp	BRD-K47598052	PP-1	SRC inhibitor
3452	0	cp	BRD-K42748308	XE-991	Potassium channel blocker
3453	0	cp	BRD-K42500029	CGP-57380	MAP kinase inhibitor
3454	0	cp	BRD-K41731458	triclosan	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
3455	0	cp	BRD-K41160163	fenobam	Glutamate receptor antagonist
3456	0	cp	BRD-K40175214	torin-1	MTOR inhibitor
3457	0	cp	BRD-K39746403	erythromycin	NFkB pathway inhibitor
3458	0	cp	BRD-K38305202	domperidone	Dopamine receptor antagonist
3459	0	cp	BRD-K37691127	hinokitiol	Tyrosinase inhibitor
3460	0	cp	BRD-K37618799	MRS-1220	Adenosine receptor antagonist
3461	0	cp	BRD-K36198571	WAY-170523	Metalloproteinase inhibitor
3462	0	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
3463	0	cp	BRD-K35629949	SR-27897	CCK receptor antagonist
3464	0	cp	BRD-K35498378	alrestatin	Aldose reductase inhibitor
3465	0	cp	BRD-K35430135	SR-59230A	Adrenergic receptor antagonist
3466	0	cp	BRD-K33396764	alpha-linolenic-acid	Omega 3 fatty acid stimulant
3467	0	cp	BRD-K32584078	BML-257	AKT inhibitor
3468	0	cp	BRD-K31912990	CGP-71683	Neuropeptide receptor antagonist
3469	0	cp	BRD-K28667196	fillalbin	Increases arterial blood pressure
3470	0	cp	BRD-K28137194	loreclezole	GABA receptor agonist
3471	0	cp	BRD-K27450477	EHNA	Adenosine deaminase inhibitor
3472	0	cp	BRD-K24675965	LY-288513	CCK receptor antagonist
3473	0	cp	BRD-K23566484	nilutamide	Androgen receptor antagonist
3474	0	cp	BRD-K22503835	scriptaid	HDAC inhibitor
3475	0	cp	BRD-K22010301	JLK-6	Gamma secretase inhibitor
3476	0	cp	BRD-K20714604	RS-56812	Serotonin receptor partial agonist
3477	0	cp	BRD-K18250272	propoxycaine	Local anesthetic
3478	0	cp	BRD-K17868609	BRL-54443	Serotonin receptor agonist
3479	0	cp	BRD-K17705806	JTC-801	Opioid receptor antagonist
3480	0	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
3481	0	cp	BRD-K12539581	nocodazole	Tubulin inhibitor
3482	0	cp	BRD-K09537769	NU-7026	DNA dependent protein kinase inhibitor
3483	0	cp	BRD-K06543683	bisindolylmaleimide-ix	CDK inhibitor
3484	0	cp	BRD-K06147391	telenzepine	Acetylcholine receptor antagonist
3485	0	cp	BRD-K05528470	L-745870	Dopamine receptor antagonist
3486	0	cp	BRD-K03109492	NSC-663284	CDC inhibitor
3487	0	cp	BRD-K02581333	protein-tyrosine-phosphatase-inhibitor-IV	Tyrosine phosphatase inhibitor
3488	0	cp	BRD-A96882008	L-732138	Tachykinin antagonist
3489	0	cp	BRD-A95513702	androsta-1,4-dien-3,17-dione	Aromatase inhibitor
3490	0	cp	BRD-A94669766	naringenin	Aromatase inhibitor
3491	0	cp	BRD-A91008255	bepridil	Calcium channel blocker
3492	0	cp	BRD-A85587465	bemesetron	Serotonin receptor antagonist
3493	0	cp	BRD-A78877355	nefopam	Cyclooxygenase inhibitor
3494	0	cp	BRD-A77722753	hydralazine	Vasodilator
3495	0	cp	BRD-A77349281	RK-682	Tyrosine phosphatase inhibitor
3496	0	cp	BRD-A75552914	isoxicam	Cyclooxygenase inhibitor
3497	0	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
3498	0	cp	BRD-A69960130	bromocriptine	Dopamine receptor agonist
3499	0	cp	BRD-A69917777	aminopentamide	Acetylcholine receptor antagonist
3500	0	cp	BRD-A68930007	ouabain	ATPase inhibitor
3501	0	cp	BRD-A64227845	SKF-77434	Dopamine receptor agonist
3502	0	cp	BRD-A64092382	mexiletine	Sodium channel blocker
3503	0	cp	BRD-A63836183	PD-123319	Angiotensin receptor antagonist
3504	0	cp	BRD-A63043573	cabergoline	Dopamine receptor agonist
3505	0	cp	BRD-A55913614	primaquine	Antimalarial
3506	0	cp	BRD-A51820102	econazole	Bacterial cell wall synthesis inhibitor
3507	0	cp	BRD-A48720949	testosterone	androgen receptor agonist
3508	0	cp	BRD-A48237631	mitomycin-c	DNA alkylating agent
3509	0	cp	BRD-A44780397	mifepristone	Glucocorticoid receptor antagonist
3510	0	cp	BRD-A41301928	bongkrek-acid	Mitochondrial ADP, ATP translocase inhibitor
3511	0	cp	BRD-A41145729	methoprene-acid	Retinoid receptor agonist
3512	0	cp	BRD-A36066264	estradiol-benzoate	Estrogen receptor agonist
3513	0	cp	BRD-A34806832	proscillaridin	ATPase inhibitor
3514	0	cp	BRD-A31575449	CGP-20712	Adrenergic receptor antagonist
3515	0	cp	BRD-A31227688	kynuramine	Aryl hydrocarbon receptor activator
3516	0	cp	BRD-A30815329	felodipine	Calcium channel blocker
3517	0	cp	BRD-A30590053	MR-16728	Acetylcholine release enhancer
3518	0	cp	BRD-A30437061	camptothecin	Topoisomerase inhibitor
3519	0	cp	BRD-A28746609	paclitaxel	Tubulin inhibitor
3520	0	cp	BRD-A27554692	altrenogest	Progestogen hormone
3521	0	cp	BRD-A26334849	propafenone	Antiarrhythmic
3522	0	cp	BRD-A25775766	securinine	GABA receptor antagonist
3523	0	cp	BRD-A22684332	procaterol	Adrenergic receptor agonist
3524	0	cp	BRD-A17428743	BW-723C86	Serotonin receptor agonist
3525	0	cp	BRD-A17411484	carprofen	Cyclooxygenase inhibitor
3526	0	cp	BRD-A16665823	butoconazole	Bacterial cell wall synthesis inhibitor
3527	0	cp	BRD-A11678676	wortmannin	PI3K inhibitor
3528	0	cp	BRD-A11605036	thiocolchicoside	GABA receptor antagonist
3529	0	cp	BRD-A09094913	strychnine	Acetylcholine receptor antagonist
3530	0	cp	BRD-K71289571	zafirlukast	Leukotriene receptor antagonist
3531	0	cp	BRD-K32696739	noreleagnine	Monoamine oxidase inhibitor
3532	0	cp	BRD-K57033106	tripelennamine	Histamine receptor antagonist
3533	0	cp	BRD-A92630576	trimebutine	Opioid receptor agonist
3534	0	cp	BRD-K81916719	triclabendazole	Microtubule inhibitor
3535	0	cp	BRD-K68202742	trichostatin-a	HDAC inhibitor
3536	0	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
3537	0	cp	BRD-K04412738	tramadol	Norepinephrine reuptake inhibitor
3538	0	cp	BRD-K54316499	tolterodine	Acetylcholine receptor antagonist
3539	0	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
3540	0	cp	BRD-K44094599	tacrolimus	Calcineurin inhibitor
3541	0	cp	BRD-K82036761	sertraline	Serotonin receptor antagonist
3542	0	cp	BRD-K50938786	ropivacaine	Sodium channel blocker
3543	0	cp	BRD-K53857191	risperidone	Dopamine receptor antagonist
3544	0	cp	BRD-K89708791	rifaximin	RNA synthesis inhibitor
3545	0	cp	BRD-K30563334	rifabutin	Protein synthesis inhibitor
3546	0	cp	BRD-K89348303	ramipril	ACE inhibitor
3547	0	cp	BRD-K13032584	procarbazine	Monoamine oxidase inhibitor
3548	0	cp	BRD-K85090592	pilocarpine	Acetylcholine receptor agonist
3549	0	cp	BRD-K43236057	piceid	ICAM1 inhibitor
3550	0	cp	BRD-A37052580	physostigmine	Acetylcholinesterase inhibitor
3551	0	cp	BRD-A80793822	pemoline	Dopamine receptor agonist
3552	0	cp	BRD-A23637604	oxymetholone	Androgen receptor agonist
3553	0	cp	BRD-K23369905	oxiconazole	Bacterial cell wall synthesis inhibitor
3554	0	cp	BRD-K63343048	orlistat	Lipase inhibitor
3555	0	cp	BRD-K83144676	olmesartan	Angiotensin antagonist
3556	0	cp	BRD-K96471533	nitazoxanide	Pyruvate ferredoxin oxidoreductase inhibitor
3557	0	cp	BRD-K44353683	nateglinide	Insulin secretagogue
3558	0	cp	BRD-A01787639	naftopidil	Adrenergic receptor antagonist
3559	0	cp	BRD-K00532621	midazolam	Benzodiazepine receptor agonist
3560	0	cp	BRD-K18523449	mestanolone	Androgenic steroid
3561	0	cp	BRD-A43082555	loxoprofen	Cyclooxygenase inhibitor
3562	0	cp	BRD-K62858456	lomerizine	Calcium channel blocker
3563	0	cp	BRD-K09471561	levofloxacin	Bacterial DNA gyrase inhibitor
3564	0	cp	BRD-K49404994	levetiracetam	Calcium channel blocker
3565	0	cp	BRD-A52282606	lacidipine	Calcium channel blocker
3566	0	cp	BRD-K73991644	isoquercetin	Aldose reductase inhibitor
3567	0	cp	BRD-K01649396	indatraline	Norepinephrine transporter inhibitor
3568	0	cp	BRD-A24191444	ifenprodil	Adrenergic receptor antagonist
3569	0	cp	BRD-K37516142	idebenone	Calcium channel modulator
3570	0	cp	BRD-K59570838	homoveratrylamine	Dopamine analog
3571	0	cp	BRD-K86003836	flubendazole	Tubulin inhibitor
3572	0	cp	BRD-K84566043	fenpiverinium	Acetylcholine receptor antagonist
3573	0	cp	BRD-A07395371	esmolol	Adrenergic receptor antagonist
3574	0	cp	BRD-K70301876	escitalopram	Selective serotonin reuptake inhibitor (SSRI)
3575	0	cp	BRD-K40758068	efavirenz	HIV protease inhibitor
3576	0	cp	BRD-K28029915	dolasetron	Serotonin receptor antagonist
3577	0	cp	BRD-K63265447	docetaxel	Tubulin inhibitor
3578	0	cp	BRD-K13664374	dichloroacetic-acid	Pyruvate dehydrogenase kinase inhibitor
3579	0	cp	BRD-K39462424	dexchlorpheniramine	Histamine receptor antagonist
3580	0	cp	BRD-K87226815	cycloserine	Bacterial cell wall synthesis inhibitor
3581	0	cp	BRD-K73589401	corticosterone	mineralocorticoid receptor agonist
3582	0	cp	BRD-K71430621	clobenpropit	Histamine receptor antagonist
3583	0	cp	BRD-K48932581	cetraxate	Mucus protecting agent
3584	0	cp	BRD-K90733503	cefalexin	Bacterial cell wall synthesis inhibitor
3585	0	cp	BRD-K52735702	cefdinir	Bacterial cell wall synthesis inhibitor
3586	0	cp	BRD-A35519318	benidipine	Calcium channel blocker
3587	0	cp	BRD-K39621635	artemether	Antimalarial
3588	0	cp	BRD-K70358946	aripiprazole	Serotonin receptor agonist
3589	0	cp	BRD-A48261811	argatroban	Thrombin inhibitor
3590	0	cp	BRD-K52172416	anastrozole	Aromatase inhibitor
3591	0	cp	BRD-A39172021	ampiroxicam	Cyclooxygenase inhibitor
3592	0	cp	BRD-A05186015	bupropion	Dopamine uptake inhibitor
3593	0	cp	BRD-K33483813	actarit	Interleukin receptor agonist
3594	0	cp	BRD-K10573841	tunicamycin	GLCNAC phosphotransferase inhibitor
3595	0	cp	BRD-K19416115	sitagliptin	Dipeptidyl peptidase inhibitor
3596	0	cp	BRD-K56334280	amonafide	Topoisomerase inhibitor
3597	0	cp	BRD-K48935217	epothilone	Microtubule inhibitor
3598	0	cp	BRD-K51967704	BIIB021	HSP inhibitor
3599	0	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
3600	0	cp	BRD-K63923597	barasertib	Aurora kinase inhibitor
3601	0	cp	BRD-K17743125	belinostat	HDAC inhibitor
3602	0	cp	BRD-K49865102	PD-0325901	MEK inhibitor
3603	0	cp	BRD-K05926469	lenalidomide	Antineoplastic
3604	0	cp	BRD-K79090631	CGP-60474	CDK inhibitor
3605	0	cp	BRD-K49328571	dasatinib	BCR-ABL kinase inhibitor
3606	0	cp	BRD-A02333338	cyclopamine	Smoothened receptor antagonist
3607	0	cp	BRD-K26863634	BIX-01338	Histone lysine methyltransferase inhibitor
3608	0	cp	BRD-A61858259	CAY-10415	Insulin sensitizer
3609	0	cp	BRD-K56745457	azauridine	Antiviral
3610	0	cp	BRD-K51066026	aminoindazole	Ionophore
3611	0	cp	BRD-K34437622	BRD-K34437622	Thymidylate synthase inhibitor
3612	0	cp	BRD-K74133369	oligomycin-a	ATP synthase inhibitor
3613	0	cp	BRD-K07237224	moclobemide	Monoamine oxidase inhibitor
3614	0	cp	BRD-K09485525	GANT-61	GLI antagonist
3615	0	cp	BRD-K61993165	niacin	NAD precursor with lipid lowering effects
3616	0	cp	BRD-K99063460	didanosine	Nucleoside reverse transcriptase inhibitor
3617	0	cp	BRD-A67438293	treprostinil	Prostacyclin analog
3618	0	cp	BRD-K07403598	CAY-10470	NFkB pathway inhibitor
3619	0	cp	BRD-A15010982	HU-211	Glutamate receptor antagonist
3620	0	cp	BRD-K32795028	1-benzylimidazole	Thromboxane synthase inhibitor
3621	0	cp	BRD-K65910366	KUC103904N	-666
3622	0	cp	BRD-K48115423	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol	Matrix metalloprotease inhibitor
3623	0	cp	BRD-K33106058	cytarabine	Ribonucleotide reductase inhibitor
3624	0	cp	BRD-K11663430	pyroxamide	HDAC inhibitor
3625	0	cp	BRD-K88304388	dextrorphan	Glutamate receptor antagonist
3626	0	cp	BRD-A96255180	ribavirin	Antiviral
3627	0	cp	BRD-A10070317	propranolol	Adrenergic receptor antagonist
3628	0	cp	BRD-A74500471	ethambutol	Bacterial cell wall synthesis inhibitor
3629	0	cp	BRD-K59633790	VU-0420363-1	SARS coronavirus 3C-like protease inhibitor
3630	0	cp	BRD-A52172093	VU-0413807-2	Calcium channel blocker
3631	0	cp	BRD-K39823328	VU-0366037-2	Glutamate receptor modulator
3632	0	cp	BRD-K37456065	VU-0365114-2	M5 modulator
3633	0	cp	BRD-K55703048	latrepirdine	Glutamate receptor antagonist
3634	0	cp	BRD-K36153907	KU-C103885	Cystic fibrosis transmembrane conductance regulator inhibitor
3635	0	cp	BRD-K91442916	CAM-9-026	Membrane metalloendopeptidase inhibitor
3636	0	cp	BRD-K30649484	mafenide	Carbonic anhydrase inhibitor
3637	0	cp	BRD-K24538644	KUC104502N	-666
3638	0	cp	BRD-A75517195	thiazolopyrimidine	CDC inhibitor
3639	0	cp	BRD-K61323504	SB-225002	CC chemokine receptor antagonist
3640	0	cp	BRD-A01145011	zebularine	DNA methyltransferase inhibitor
3641	0	cp	BRD-K61314889	IWR-1-ENDO	PARP inhibitor
3642	0	cp	BRD-K82135108	elesclomol	Oxidative stress inducer
3643	0	cp	BRD-A85860691	chaetocin	Histone lysine methyltransferase inhibitor
3644	0	cp	BRD-A79465854	auranofin	NFkB pathway inhibitor
3645	0	cp	BRD-K32330832	VER-155008	HSP inhibitor
3646	0	cp	BRD-K62965247	tipifarnib-P2	farnesyltransferase inhibitor
3647	0	cp	BRD-A93255169	thalidomide	TNF production inhibitor
3648	0	cp	BRD-A97437073	rosiglitazone	Insulin sensitizer
3649	0	cp	BRD-K20285085	fostamatinib	SYK inhibitor
3650	0	cp	BRD-K66874953	pifithrin-alpha	TP53 inhibitor
3651	0	cp	BRD-K16554956	PTB1	AMPK activator
3652	0	cp	BRD-K04010869	prostaglandin-a1	HSP inducer
3653	0	cp	BRD-K49456190	prima-1-met	thioredoxin inhibitor
3654	0	cp	BRD-K89687904	PKCbeta-inhibitor	PKC inhibitor
3655	0	cp	BRD-K11853856	PJ-34	PARP inhibitor
3656	0	cp	BRD-K67868012	PI-103	MTOR inhibitor
3657	0	cp	BRD-K56700933	phenethyl-isothiocyanate	Antineoplastic
3658	0	cp	BRD-K08589866	linsitinib	IGF-1 inhibitor
3659	0	cp	BRD-K35960502	niclosamide	DNA replication inhibitor
3660	0	cp	BRD-K67566344	KU-0063794	MTOR inhibitor
3661	0	cp	BRD-K17349619	HLI-373	MDM inhibitor
3662	0	cp	BRD-K85606544	neratinib	EGFR inhibitor
3663	0	cp	BRD-K69840642	ISOX	HDAC inhibitor
3664	0	cp	BRD-K64451768	GANT-58	GLI antagonist
3665	0	cp	BRD-K75532464	FTI-276	Farnesyltransferase inhibitor
3666	0	cp	BRD-K86191271	cytosporone-b	NUR77 receptor agonist
3667	0	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
3668	0	cp	BRD-K01779529	fluoropyruvate	Pyruvate dehydrogenase kinase inhibitor
3669	0	cp	BRD-K98530306	clonidine	Adrenergic receptor agonist
3670	0	cp	BRD-K83289131	CAY-10618	NAMPT inhibitor
3671	0	cp	BRD-K48923948	BMS-641988	Androgen receptor antagonist
3672	0	cp	BRD-K17561142	amiodarone	Potassium channel blocker
3673	0	cp	BRD-K06854232	AM-580	Retinoid receptor agonist
3674	0	cp	BRD-K00615600	AG-14361	PARP inhibitor
3675	0	cp	BRD-A20131130	2',5'-dideoxyadenosine	Adenylyl cyclase inhibitor
3676	0	cp	BRD-K57080016	selumetinib	MEK inhibitor
3677	0	cp	BRD-K26664453	cytochalasin-b	Microtubule inhibitor
3678	0	cp	BRD-K20755323	SA-792728	Sphingosine kinase inhibitor
3679	0	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
3680	0	cp	BRD-K81418486	vorinostat	HDAC inhibitor
3681	0	cp	BRD-A84481105	thioridazine	Dopamine receptor antagonist
3682	0	cp	BRD-A19500257	geldanamycin	HSP inhibitor
3683	0	cp	BRD-A39268308	epibatidine	Acetylcholine receptor agonist
3684	0	cp	BRD-K48300629	zonisamide	Sodium channel blocker
3685	0	cp	BRD-A62021152	WAY-161503	Serotonin receptor agonist
3686	0	cp	BRD-K41868777	W-5	Calmodulin antagonist
3687	0	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
3688	0	cp	BRD-A52660433	tetrindole	Monoamine oxidase inhibitor
3689	0	cp	BRD-A49225603	alimemazine	Histamine receptor agonist
3690	0	cp	BRD-A72066420	mifobate	PPAR receptor antagonist
3691	0	cp	BRD-A91866971	SQ-29548	Thromboxane receptor antagonist
3692	0	cp	BRD-K55748775	SCH-28080	ATPase inhibitor
3693	0	cp	BRD-K52512893	SC-19220	Prostanoid receptor antagonist
3694	0	cp	BRD-K80639402	SB-258585	Serotonin receptor antagonist
3695	0	cp	BRD-K86600316	RS-79948	Adrenergic receptor antagonist
3696	0	cp	BRD-K83063356	RS-102895	CCR antagonist
3697	0	cp	BRD-K43796186	benzyl-quinazolin-4-yl-amine	EGFR inhibitor
3698	0	cp	BRD-K13725475	rhodomyrtoxin	Cytotoxic agent
3699	0	cp	BRD-K50836978	purvalanol-a	CDK inhibitor
3700	0	cp	BRD-K83302049	protopine	Histamine receptor antagonist
3701	0	cp	BRD-A54490543	pirlindole	Monoamine oxidase inhibitor
3702	0	cp	BRD-A70407468	PSB-36	Adenosine receptor antagonist
3703	0	cp	BRD-K14536225	piceid	Glucosidase inhibitor
3704	0	cp	BRD-A48257147	PHCCC	Glutamate receptor agonist
3705	0	cp	BRD-A93477898	PETCM	Caspase activator
