Rank	Score	Type	ID	Name	Description
3096	0.99	cp	BRD-K63913457	eicosatrienoic-acid	Vasodilator
3097	0.98	cp	BRD-K71003802	hippeastrine	Plant alkaloid
3098	0.98	cp	BRD-K12906962	dichlorobenzamil	Sodium/calcium exchange inhibitor
3106	0.95	cp	BRD-K67868012	PI-103	MTOR inhibitor
3107	0.95	cp	BRD-K69837166	trap-101	Nociceptin/orphanin FQ (NOP) receptor antagonist
3108	0.95	cp	BRD-K53523901	arctigenin	MEK inhibitor
3109	0.95	cp	BRD-K46137903	prednicarbate	Phospholipase activator
3110	0.95	cp	BRD-K39746403	erythromycin	NFkB pathway inhibitor
3111	0.95	cp	BRD-K97061094	azacyclonol	Histamine receptor antagonist
3117	0.92	cp	BRD-K07736136	VX-702	p38 MAPK inhibitor
3123	0.91	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
3130	0.88	cp	BRD-K35531059	molsidomine	Guanylyl cyclase activator
3131	0.88	cp	BRD-K12184916	dactolisib	MTOR inhibitor
3134	0.85	cp	BRD-K82823804	SA-792987	PKC inhibitor
3135	0.85	cp	BRD-K39915878	loxapine	Dopamine receptor antagonist
3142	0.81	cp	BRD-K67352070	TC-2559	Acetylcholine receptor agonist
3143	0.81	cp	BRD-A71765365	mepireserpate	Catecholamine depleting sympatholytic
3144	0.81	cp	BRD-K50464341	berbamine	Calmodulin antagonist
3145	0.81	cp	BRD-A05352148	ipratropium	Acetylcholine receptor antagonist
3151	0.78	cp	BRD-K15519488	CS-110266	Dopamine receptor agonist
3152	0.78	cp	BRD-K81916719	triclabendazole	Microtubule inhibitor
3153	0.78	cp	BRD-K21283037	riluzole	Glutamate inhibitor
3154	0.78	cp	BRD-K97863768	prothionamide	Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor
3155	0.78	cp	BRD-K73589491	nizatidine	Histamine receptor antagonist
3156	0.78	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
3157	0.78	cp	BRD-K93880783	stavudine	DNA directed DNA polymerase inhibitor
3165	0.74	cp	BRD-K01192156	tyrphostin-AG-112	Protein tyrosine kinase inhibitor
3166	0.74	cp	BRD-A06726973	dibutyrylcyclic-gmp	cGMP analog
3167	0.74	cp	BRD-K93201660	ML-7	Myosin light chain kinase inhibitor
3168	0.74	cp	BRD-A02180903	betamethasone	Glucocorticoid receptor agonist
3169	0.74	cp	BRD-K62929068	6-benzylaminopurine	Purinergic receptor activator
3173	0.74	cp	BRD-K32164935	tolazamide	ATP channel blocker
3174	0.74	cp	BRD-K93461745	buspirone	Serotonin receptor agonist
3175	0.74	cp	BRD-K08589866	linsitinib	IGF-1 inhibitor
3176	0.73	cp	BRD-K01649396	indatraline	Norepinephrine transporter inhibitor
3177	0.73	cp	BRD-K55127134	fluphenazine	Dopamine receptor antagonist
3182	0.7	cp	BRD-K76908866	CP-724714	EGFR inhibitor
3183	0.7	cp	BRD-K67439147	SIB-1893	Glutamate receptor antagonist
3184	0.7	cp	BRD-A37347161	BRL-52537	Opioid receptor agonist
3185	0.7	cp	BRD-A17655518	ibuprofen	Cyclooxygenase inhibitor
3186	0.7	cp	BRD-A75517195	thiazolopyrimidine	CDC inhibitor
3191	0.68	cp	BRD-K33193182	methylnorlichexanthone	Aurora kinase inhibitor
3193	0.67	cp	BRD-K09991945	GSK-3-inhibitor-II	PKC inhibitor
3194	0.67	cp	BRD-A29485665	bicalutamide	Androgen receptor antagonist
3195	0.67	cp	BRD-K68264559	brimonidine	Adrenergic receptor agonist
3196	0.66	cp	BRD-K57718010	pentylenetetrazol	GABA receptor antagonist
3203	0.63	cp	BRD-K87158025	benzamil	Sodium channel blocker
3204	0.63	cp	BRD-K06980535	promazine	Dopamine receptor antagonist
3207	0.6	cp	BRD-K73999723	telmisartan	Angiotensin receptor antagonist
3208	0.6	cp	BRD-A89337244	PD-102807	Acetylcholine receptor antagonist
3209	0.6	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
3210	0.6	cp	BRD-K69600043	thiethylperazine	Dopamine receptor antagonist
3211	0.6	cp	BRD-K09497549	kawain	Calcium channel modulator
3216	0.56	cp	BRD-A39052811	mosapride	Serotonin receptor agonist
3217	0.56	cp	BRD-A56359832	zileuton	Leukotriene inhibitor
3218	0.56	cp	BRD-K08619574	thioproperazine	Dopamine receptor antagonist
3219	0.56	cp	BRD-K46018455	bezafibrate	PPAR receptor agonist
3220	0.56	cp	BRD-A64933752	CV-1808	Adenosine receptor agonist
3221	0.56	cp	BRD-K42500029	CGP-57380	MAP kinase inhibitor
3226	0.53	cp	BRD-A25143711	hydrocortisone	Glucocorticoid receptor agonist
3227	0.53	cp	BRD-K32645441	dipropyl-5ct	Serotonin receptor agonist
3228	0.53	cp	BRD-K34820100	tebuthiuron	Photosynthesis inhibitor
3229	0.53	cp	BRD-K60770992	pergolide	Dopamine receptor agonist
3231	0.53	cp	BRD-A67799922	phenoxybenzamine	Adrenergic receptor antagonist
3232	0.53	cp	BRD-K26657438	imiquimod	TLR agonist
3233	0.53	cp	BRD-A97437073	rosiglitazone	Insulin sensitizer
3237	0.49	cp	BRD-K77171813	proxyfan	Histamine receptor modulator
3238	0.49	cp	BRD-K57569181	pentoxifylline	Phosphodiesterase inhibitor
3239	0.49	cp	BRD-A30655177	LFM-A13	BTK inhibitor
3240	0.49	cp	BRD-K92015269	GBR-12783	Dopamine uptake inhibitor
3241	0.49	cp	BRD-K06014311	DH-97	Melatonin receptor antagonist
3242	0.49	cp	BRD-A71203467	l-stepholidine	Dopamine receptor antagonist
3243	0.49	cp	BRD-K28307902	flutamide	Androgen receptor antagonist
3244	0.49	cp	BRD-K50660797	epicatechin	Bacterial DNA gyrase inhibitor
3245	0.49	cp	BRD-K43068349	AMG-9810	TRPV antagonist
3246	0.46	cp	BRD-K40902647	vincamine	Adrenergic receptor antagonist
3247	0.46	cp	BRD-A09828896	SKF-81297	Dopamine receptor agonist
3248	0.46	cp	BRD-K64514229	toltrazuril	Antiprotozoal
3249	0.46	cp	BRD-K47869605	podophyllotoxin	Microtubule inhibitor
3253	0.42	cp	BRD-K13926615	vardenafil	Phosphodiesterase inhibitor
3254	0.42	cp	BRD-K00603606	ticlopidine	Purinergic receptor antagonist
3255	0.42	cp	BRD-K71103788	duloxetine	Serotonin reuptake inhibitor
3257	0.42	cp	BRD-K98530306	clonidine	Adrenergic receptor agonist
3258	0.42	cp	BRD-K20755323	SA-792728	Sphingosine kinase inhibitor
3259	0.41	cp	BRD-K18816859	L-694247	Serotonin receptor agonist
3264	0.39	cp	BRD-K00532621	midazolam	Benzodiazepine receptor agonist
3265	0.39	cp	BRD-K87024524	phenelzine	Monoamine oxidase inhibitor
3266	0.39	cp	BRD-A30590053	MR-16728	Acetylcholine release enhancer
3267	0.39	cp	BRD-A81177136	KN-62	Calcium-calmodulin dependent protein kinase inhibitor
3268	0.39	cp	BRD-K76133116	benzydamine	Membrane integrity inhibitor
3269	0.39	cp	BRD-K18779551	bifemelane	Acetylcholine release stimulant
3270	0.39	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
3272	0.39	cp	BRD-K79254416	decitabine	DNA methyltransferase inhibitor
3274	0.35	cp	BRD-K08890269	CO-102862	Sodium channel blocker
3275	0.35	cp	BRD-K42748308	XE-991	Potassium channel blocker
3276	0.35	cp	BRD-A65671304	candesartan	Angiotensin receptor antagonist
3277	0.35	cp	BRD-A42759514	ornidazole	Antiprotozoal
3278	0.35	cp	BRD-K67043667	altretamine	DNA synthesis inhibitor
3280	0.32	cp	BRD-K68437527	EMF-bca1-60	caspase inhibitor
3281	0.32	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
3282	0.32	cp	BRD-A41833852	naloxone	Opioid receptor antagonist
3284	0.32	cp	BRD-A26711594	nicardipine	Calcium channel blocker
3285	0.32	cp	BRD-K38436528	imipramine	Norepinephrine reuptake inhibitor
3289	0.28	cp	BRD-K82357231	desloratadine	Histamine receptor antagonist
3290	0.28	cp	BRD-K66353228	zoxazolamine	Myorelaxant
3291	0.28	cp	BRD-A24817035	laudanosine	Central nervous system agent
3292	0.28	cp	BRD-A92537424	danazol	Estrogen receptor antagonist
3294	0.28	cp	BRD-K63550407	erythromycin	NFkB pathway inhibitor
3295	0.28	cp	BRD-K97764662	PD-173074	FGFR inhibitor
3296	0.28	cp	BRD-A70083328	secnidazole	Acetylcholinesterase inhibitor
3299	0.25	cp	BRD-K68997413	PF-3845	FAAH inhibitor
3300	0.25	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
3301	0.25	cp	BRD-K25224017	pirenperone	Serotonin receptor antagonist
3302	0.25	cp	BRD-A97479839	piperidolate	Acetylcholine receptor antagonist
3303	0.25	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
3304	0.25	cp	BRD-A04706586	bucladesine	Adenosine receptor agonist
3305	0.25	cp	BRD-K29458283	chlorambucil	DNA inhibitor
3307	0.23	cp	BRD-K81528515	nilotinib	ABL inhibitor
3309	0.21	cp	BRD-K94920105	DR-2313	PARP inhibitor
3310	0.21	cp	BRD-K71430621	clobenpropit	Histamine receptor antagonist
3311	0.21	cp	BRD-K52219182	BRD-K52219182	Phosphodiesterase inhibitor
3312	0.21	cp	BRD-K67783091	haloperidol	Dopamine receptor antagonist
3314	0.18	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
3315	0.18	cp	BRD-A97730597	hexylcaine	Sodium channel blocker
3316	0.18	cp	BRD-K62310379	fluticasone	Glucocorticoid receptor agonist
3317	0.18	cp	BRD-K17561142	amiodarone	Potassium channel blocker
3318	0.18	cp	BRD-K92000912	AM-251	Cannabinoid receptor antagonist
3319	0.18	cp	BRD-K63675182	triflupromazine	Dopamine receptor antagonist
3324	0.15	cp	BRD-A39172021	ampiroxicam	Cyclooxygenase inhibitor
3327	0.14	cp	BRD-K59058766	chlorprothixene	Dopamine receptor antagonist
3328	0.14	cp	BRD-K00234327	RU-24969	Serotonin receptor agonist
3329	0.14	cp	BRD-A66435872	HTMT	Histamine receptor agonist
3331	0.11	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
3332	0.11	cp	BRD-A10977446	carvedilol	Adrenergic receptor antagonist
3333	0.11	cp	BRD-K29313308	HDAC3-selective	HDAC inhibitor
3334	0.11	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
3335	0.11	cp	BRD-K37865504	LY-2183240	FAAH inhibitor
3338	0.1	cp	BRD-A07875874	cilnidipine	Calcium channel blocker
3345	0.07	cp	BRD-K69688083	mestinon	Cholinesterase inhibitor
3346	0.07	cp	BRD-K28936863	ketotifen	Histamine receptor agonist
3347	0.07	cp	BRD-K91290917	amodiaquine	Histamine receptor agonist
3348	0.07	cp	BRD-K32821942	azathioprine	Dehydrogenase inhibitor
3349	0.07	cp	BRD-K81272440	dantrolene	Calcium channel blocker
3354	0.04	cp	BRD-A41451487	PK-11195	Benzodiazepine receptor antagonist
3355	0.04	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
3357	0.04	cp	BRD-K91699951	benzonatate	Local anesthetic
3360	0.03	cp	BRD-A64092382	mexiletine	Sodium channel blocker
3361	0.03	cp	BRD-K61250553	loperamide	Opioid receptor agonist
3362	0.03	cp	BRD-K76205745	losartan	Angiotensin receptor antagonist
3363	0.03	cp	BRD-K09778810	FGIN-1-27	Inositol monophosphatase inhibitor
3372	0.01	cp	BRD-K59332007	linopirdine	Potassium channel blocker
3373	0.01	cp	BRD-K85119730	tolbutamide	ATP channel blocker
3380	0	cp	BRD-K10466330	AVA	Nucleophosmin inhibitor
3826	0	cp	BRD-K86873305	piperacillin	Bacterial cell wall synthesis inhibitor
3827	0	cp	BRD-K20197062	SA-94315	Caspase inhibitor
3828	0	cp	BRD-A80383043	BRD-A80383043	Glutamate receptor agonist
3829	0	cp	BRD-A79314293	cephalosporanic-acid	Bacterial cell wall synthesis inhibitor
3830	0	cp	BRD-A62890442	3-methyl-GABA	GABA aminotransferase activator
3831	0	cp	BRD-A20589515	dihydroxyphenylglycine	Glutamate receptor agonist
3832	0	cp	BRD-K29582115	ziprasidone	Dopamine receptor antagonist
3833	0	cp	BRD-K77390737	xanthohumol	ATPase inhibitor
3834	0	cp	BRD-K66956375	oleoylethanolamide	Cannabinoid receptor agonist
3835	0	cp	BRD-K48722833	iloperidone	Dopamine receptor antagonist
3836	0	cp	BRD-K07265709	razoxane	Chelating agent
3837	0	cp	BRD-K95901403	XL-147	PI3K inhibitor
3838	0	cp	BRD-K74514084	pazopanib	KIT inhibitor
3839	0	cp	BRD-K86930074	cediranib	KIT inhibitor
3840	0	cp	BRD-K46212057	voriconazole	Cytochrome P450 inhibitor
3841	0	cp	BRD-K55420858	mirin	MRE11A exonuclease inhibitor
3842	0	cp	BRD-K23192422	lestaurtinib	FLT3 inhibitor
3843	0	cp	BRD-K47539947	tetradecylthioacetic-acid	Lipid peroxidase inhibitor
3844	0	cp	BRD-K61480498	epoxycholesterol	LXR agonist
3845	0	cp	BRD-A74904029	EI-231	Casein kinase inhibitor
3846	0	cp	BRD-K62959606	sphingosine	Ceramidase inhibitor
3847	0	cp	BRD-K77625572	etomoxir	Carnitine palmitoyltransferase inhibitor
3848	0	cp	BRD-K13087974	4,5-dianilinophthalimide	EGFR inhibitor
3849	0	cp	BRD-K43880410	pregnenolone	glutamate receptor modulator
3850	0	cp	BRD-U66370498	androstanol	CAR antagonist
3851	0	cp	BRD-K24656285	farnesol	FXR agonist
3852	0	cp	BRD-K30743633	TCPOBOP	CAR agonist
3853	0	cp	BRD-K33572481	taurodeoxycholic-acid	Bile acid
3854	0	cp	BRD-K65331431	retinyl	vitamin analog
3855	0	cp	BRD-A80960055	celastrol	Anti-inflammatory
3856	0	cp	BRD-K84085265	CG-930	JNK inhibitor
3857	0	cp	BRD-K64857848	XMD-885	Leucine rich repeat kinase inhibitor
3858	0	cp	BRD-A92630576	trimebutine	Opioid receptor agonist
3859	0	cp	BRD-K44094599	tacrolimus	Calcineurin inhibitor
3860	0	cp	BRD-A56245458	reichstein	Androgen receptor antagonist
3861	0	cp	BRD-K44353683	nateglinide	Insulin secretagogue
3862	0	cp	BRD-A11990600	lorazepam	Benzodiazepine receptor agonist
3863	0	cp	BRD-A52282606	lacidipine	Calcium channel blocker
3864	0	cp	BRD-A62434282	goserelin	Gonadotropin releasing factor hormone receptor agonist
3865	0	cp	BRD-K28029915	dolasetron	Serotonin receptor antagonist
3866	0	cp	BRD-K48932581	cetraxate	Mucus protecting agent
3867	0	cp	BRD-A35519318	benidipine	Calcium channel blocker
3868	0	cp	BRD-K48935217	epothilone	Microtubule inhibitor
3869	0	cp	BRD-A25569250	KI-16425	Lysophosphatidic acid receptor antagonist
3870	0	cp	BRD-K24681473	YM-155	Survivin inhibitor
3871	0	cp	BRD-K15600710	obatoclax	BCL inhibitor
3872	0	cp	BRD-K28120222	parthenolide	NFkB pathway inhibitor
3873	0	cp	BRD-K18855837	varenicline	Acetylcholine receptor agonist
3874	0	cp	BRD-K49328571	dasatinib	BCR-ABL kinase inhibitor
3875	0	cp	BRD-K56745457	azauridine	Antiviral
3876	0	cp	BRD-K09485525	GANT-61	GLI antagonist
3877	0	cp	BRD-K54987996	CAY-10578	Casein kinase inhibitor
3878	0	cp	BRD-A15010982	HU-211	Glutamate receptor antagonist
3879	0	cp	BRD-U37049823	HG-6-64-01	RAF inhibitor
3880	0	cp	BRD-K72264770	QW-BI-011	Histone lysine methyltransferase inhibitor
3881	0	cp	BRD-A84702196	penicillin	Bacterial cell wall synthesis inhibitor
3882	0	cp	BRD-A67981824	cefotaxime	Bacterial cell wall synthesis inhibitor
3883	0	cp	BRD-K36153907	KU-C103885	Cystic fibrosis transmembrane conductance regulator inhibitor
3884	0	cp	BRD-K94919853	10H-phenothiazin-10-yl)(p-tolyl)methanone	Butyrylcholinesterase inhibitor
3885	0	cp	BRD-K24538644	KUC104502N	-666
3886	0	cp	BRD-K04853698	LDN-193189	Serine/threonine kinase inhibitor
3887	0	cp	BRD-A70449690	forskolin	Adenylyl cyclase activator
3888	0	cp	BRD-K32330832	VER-155008	HSP inhibitor
3889	0	cp	BRD-K56700933	phenethyl-isothiocyanate	Antineoplastic
3890	0	cp	BRD-K45446451	JZL-184	Monoacylglucerol lipase inhibitor
3891	0	cp	BRD-K83289131	CAY-10618	NAMPT inhibitor
3892	0	cp	BRD-K13049116	BMS-754807	IGF-1 inhibitor
3893	0	cp	BRD-K17705806	JTC-801	Opioid receptor antagonist
3894	0	cp	BRD-A13084692	troglitazone	Insulin sensitizer
3895	0	cp	BRD-K97509413	coumestrol	Estrogen receptor agonist
3896	0	cp	BRD-K70487031	flupentixol	Dopamine receptor antagonist
3897	0	cp	BRD-A80502530	cinobufagin	ATPase inhibitor
3898	0	cp	BRD-K05151076	ZK-164015	Estrogen receptor antagonist
3899	0	cp	BRD-K06208435	YS-035	Calcium channel blocker
3900	0	cp	BRD-K88358234	xaliproden	Serotonin receptor agonist
3901	0	cp	BRD-K45068323	W-13	Calmodulin antagonist
3902	0	cp	BRD-A41941932	vitexin	Antioxidant
3903	0	cp	BRD-K53318339	vinpocetine	Phosphodiesterase inhibitor
3904	0	cp	BRD-A84389633	tropanyl-3,5-dimethylbenzoate	Serotonin receptor antagonist
3905	0	cp	BRD-A11605036	thiocolchicoside	GABA receptor antagonist
3906	0	cp	BRD-A10715913	sulpiride	Dopamine receptor antagonist
3907	0	cp	BRD-K98157055	SIB-1757	Glutamate receptor antagonist
3908	0	cp	BRD-A62035778	scopolamine	Acetylcholine receptor antagonist
3909	0	cp	BRD-K61097567	SB-218795	Tachykinin antagonist
3910	0	cp	BRD-K83637872	SANT-1	Smoothened receptor antagonist
3911	0	cp	BRD-K06426971	ryuvidine	Histone lysine methyltransferase inhibitor
3912	0	cp	BRD-K20313525	rosmarinic-acid	GABA transaminase inhibitor
3913	0	cp	BRD-K32755366	reserpic-acid	Norepinephrine transporter inhibitor
3914	0	cp	BRD-K26521938	dinoprostone	Prostanoid receptor agonist
3915	0	cp	BRD-K18250272	propoxycaine	Local anesthetic
3916	0	cp	BRD-K10843433	phenylbutazone	Cyclooxygenase inhibitor
3917	0	cp	BRD-K95435023	PHA-665752	c-Met inhibitor
3918	0	cp	BRD-K19525698	ozagrel	Thromboxane synthase inhibitor
3919	0	cp	BRD-K88625236	nonoxynol-9	Membrane integrity inhibitor
3920	0	cp	BRD-A63667919	methylergometrine	Dopamine receptor antagonist
3921	0	cp	BRD-K90524085	MY-5445	Phosphodiesterase inhibitor
3922	0	cp	BRD-A99449986	MT-21	Caspase activator
3923	0	cp	BRD-A94709349	metaxalone	Muscle relaxant
3924	0	cp	BRD-K12244279	MEK1-2-inhibitor	MEK inhibitor
3925	0	cp	BRD-A85587465	bemesetron	Serotonin receptor antagonist
3926	0	cp	BRD-K14282469	LY-165163	Serotonin receptor antagonist
3927	0	cp	BRD-K78637815	LY-320135	Cannabinoid receptor antagonist
3928	0	cp	BRD-K70241288	L-692585	Growth hormone releasing peptide ligand agonist
3929	0	cp	BRD-A42553870	L-152804	Neuropeptide receptor antagonist
3930	0	cp	BRD-K17743697	KB-R7943	Sodium/calcium exchange inhibitor
3931	0	cp	BRD-K05464208	JX-401	p38 MAPK inhibitor
3932	0	cp	BRD-K17796732	JWH-015	Cannabinoid receptor agonist
3933	0	cp	BRD-K43330982	JTE-013	Lysophospholipid receptor antagonist
3934	0	cp	BRD-K60298136	ITE	Aryl hydrocarbon receptor agonist
3935	0	cp	BRD-K73290745	ICI-199441	Opioid receptor agonist
3936	0	cp	BRD-K37691127	hinokitiol	Tyrosinase inhibitor
3937	0	cp	BRD-K16664969	GTP-14564	FLT3 inhibitor
3938	0	cp	BRD-K40578143	GR-79236	Adenosine receptor agonist
3939	0	cp	BRD-K18059238	gamma-linolenic-acid	Cyclooxygenase inhibitor
3940	0	cp	BRD-K28168037	fenretinide	Apoptosis stimulant
3941	0	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
3942	0	cp	BRD-K44067360	flufenamic-acid	Chloride channel blocker
3943	0	cp	BRD-A39747742	estradiol-valerate	Estrogen receptor agonist
3944	0	cp	BRD-K01624546	docosatrienoic-acid	LTB4 inhibitor
3945	0	cp	BRD-K39965020	doconexent	PPAR receptor agonist
3946	0	cp	BRD-K18618618	cimetidine	Histamine receptor antagonist
3947	0	cp	BRD-K28578425	cilostamide	Phosphodiesterase inhibitor
3948	0	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
3949	0	cp	BRD-A71459254	cymarin	ATPase inhibitor
3950	0	cp	BRD-K96271548	coumaric-acid	Antioxidant
3951	0	cp	BRD-A93000692	ciglitazone	PPAR receptor agonist
3952	0	cp	BRD-K68103045	CGS-20625	Benzodiazepine receptor agonist
3953	0	cp	BRD-K27499107	carbacyclin	IP receptor activator
3954	0	cp	BRD-A38913120	BH3I-1	BCL inhibitor
3955	0	cp	BRD-K29668683	BD-1063	Sigma receptor antagonist
3956	0	cp	BRD-K87919739	tyrphostin-AG-825	Receptor tyrosine protein kinase inhibitor
3957	0	cp	BRD-A95445494	maackiain	Sodium/glucose cotransporter inhibitor
3958	0	cp	BRD-K04210847	tamoxifen	Estrogen receptor antagonist
3959	0	cp	BRD-A91866971	SQ-29548	Thromboxane receptor antagonist
3960	0	cp	BRD-K83063356	RS-102895	CCR antagonist
3961	0	cp	BRD-A77349281	RK-682	Tyrosine phosphatase inhibitor
3962	0	cp	BRD-K83302049	protopine	Histamine receptor antagonist
3963	0	cp	BRD-K38251852	paxilline	Potassium channel blocker
3964	0	cp	BRD-K14536225	piceid	Glucosidase inhibitor
3965	0	cp	BRD-A45333398	periplocymarin	Apoptosis stimulant
3966	0	cp	BRD-A44448661	pentobarbital	Barbiturate antiepileptic
3967	0	cp	BRD-K53123955	niridazole	Phosphofructokinase inhibitor
3968	0	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
3969	0	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
3970	0	cp	BRD-A02189320	met-leu-phe	-666
3971	0	cp	BRD-K64746805	MBCQ	Phosphodiesterase inhibitor
3972	0	cp	BRD-K19136521	indirubin	CDK inhibitor
3973	0	cp	BRD-K33308633	INCA-6	Calcineurin inhibitor
3974	0	cp	BRD-K37447567	hydrocotarnine	Opioid receptor antagonist
3975	0	cp	BRD-K76587808	fraxetin	Antioxidant
3976	0	cp	BRD-K66093087	FGIN-1-43	Benzodiazepine receptor agonist
3977	0	cp	BRD-K32977963	eugenol	Androgen receptor antagonist
3978	0	cp	BRD-K18518344	digitoxigenin	ATPase inhibitor
3979	0	cp	BRD-K99922388	DPO-1	Potassium channel blocker
3980	0	cp	BRD-K82577285	dipropyl-dopamine	Dopamine receptor agonist
3981	0	cp	BRD-A93236127	digitoxin	ATPase inhibitor
3982	0	cp	BRD-A17819071	gedunin	HSP inhibitor
3983	0	cp	BRD-K51290057	SA-792709	Retinoid receptor agonist
3984	0	cp	BRD-K49448285	bisindolylmaleimide	CDK inhibitor
3985	0	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
5615	0	cp	BRD-K36740062	GSK-1070916	Aurora kinase inhibitor
5616	0	cp	BRD-A07765530	epinephrine	carbonic anhydrase activator
5617	0	cp	BRD-K50938287	sumatriptan	Serotonin receptor agonist
5618	0	cp	BRD-K28912512	nicotinamide	Protein synthesis stimulant
5619	0	cp	BRD-K12539581	nocodazole	Tubulin inhibitor
5620	0	cp	BRD-A75552914	isoxicam	Cyclooxygenase inhibitor
5621	0	cp	BRD-K55044200	amoxicillin	Penicillin binding protein inhibitor
5622	0	cp	BRD-A24228527	ofloxacin	Bacterial DNA gyrase inhibitor
5623	0	cp	BRD-A80638690	floxuridine	DNA synthesis inhibitor
5624	0	cp	BRD-A13946108	sulindac	Cyclooxygenase inhibitor
5625	0	cp	BRD-K94830329	ataluren	CFTR channel agonist
5626	0	cp	BRD-K67102207	phenylbutyrate	HDAC inhibitor
5627	0	cp	BRD-K71289571	zafirlukast	Leukotriene receptor antagonist
5628	0	cp	BRD-K35458079	edaravone	Nootropic agent
5629	0	cp	BRD-K12002134	megestrol	progesterone receptor agonist
5630	0	cp	BRD-K11905747	spectinomycin	Bacterial 30S ribosomal subunit inhibitor
5631	0	cp	BRD-A65282128	cefazolin	Bacterial cell wall synthesis inhibitor
5632	0	cp	BRD-K96037667	norethindrone	Progesterone receptor agonist
5633	0	cp	BRD-A23290232	westcort	Glucocorticoid receptor agonist
5634	0	cp	BRD-A16754160	ampicillin	Bacterial cell wall synthesis inhibitor
5635	0	cp	BRD-K93034159	cladribine	Adenosine deaminase inhibitor
5636	0	cp	BRD-K66788707	fludarabine	DNA synthesis inhibitor
5637	0	cp	BRD-K55301415	abiraterone	17,20 lyase inhibitor
5638	0	cp	BRD-K47679368	bromfenac	Cyclooxygenase inhibitor
5639	0	cp	BRD-K34098590	tienilic-acid	Sodium/potassium/chloride transporter inhibitor
5640	0	cp	BRD-A25576662	streptozotocin	DNA alkylating agent
5641	0	cp	BRD-K98426715	tubacin	HDAC inhibitor
5642	0	cp	BRD-K08206212	entecavir	Reverse transcriptase inhibitor
5643	0	cp	BRD-K77175907	calcifediol	Vitamin D receptor agonist
5644	0	cp	BRD-K92723993	imatinib	BCR-ABL kinase inhibitor
5645	0	cp	BRD-K74133369	oligomycin-a	ATP synthase inhibitor
5646	0	cp	BRD-K19416115	sitagliptin	Dipeptidyl peptidase inhibitor
5647	0	cp	BRD-K64881305	ispinesib	Kinesin-like spindle protein inhibitor
5648	0	cp	BRD-K35687265	ON-01910	PLK inhibitor
5649	0	cp	BRD-A46179541	doxapram	Potassium channel blocker
5650	0	cp	BRD-K83010055	VU-0415374-1	Glutamate receptor modulator
5651	0	cp	BRD-A19500257	geldanamycin	HSP inhibitor
5652	0	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
5653	0	cp	BRD-K62056274	quipazine	Serotonin receptor agonist
5654	0	cp	BRD-K86509404	iso-olomoucine	CDK inhibitor
5655	0	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
5656	0	cp	BRD-A09925278	etilefrine	Adrenergic receptor agonist
5657	0	cp	BRD-A02367930	ethinyl-estradiol	DNA directed DNA polymerase stimulant
5658	0	cp	BRD-K42095107	daidzein	Estrogen receptor agonist
5662	-0.02	cp	BRD-K66874953	pifithrin-alpha	TP53 inhibitor
5665	-0.03	cp	BRD-K89839824	raltitrexed	Thymidylate synthase inhibitor
5666	-0.04	cp	BRD-K90789829	nefazodone	Adrenergic inhibitor
5667	-0.04	cp	BRD-K20742498	RS-39604	Serotonin receptor antagonist
5670	-0.07	cp	BRD-K32744045	disulfiram	Aldehyde dehydrogenase inhibitor
5671	-0.07	cp	BRD-K94441233	mevastatin	HMGCR inhibitor
5672	-0.07	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
5673	-0.07	cp	BRD-K04046242	equilin	Estrogen receptor agonist
5679	-0.11	cp	BRD-K62965247	tipifarnib-P2	farnesyltransferase inhibitor
5680	-0.11	cp	BRD-K43797669	genistein	Tyrosine kinase inhibitor
5681	-0.11	cp	BRD-K93332168	isocarboxazid	Monoamine oxidase inhibitor
5682	-0.11	cp	BRD-K47936004	piribedil	Dopamine receptor agonist
5683	-0.11	cp	BRD-K64245000	GW-4064	FXR agonist
5684	-0.11	cp	BRD-K66296774	fluvastatin	HMGCR inhibitor
5685	-0.11	cp	BRD-K56429665	calcipotriol	Vitamin D receptor agonist
5686	-0.11	cp	BRD-A26095496	clobetasol	Glucocorticoid receptor agonist
5687	-0.11	cp	BRD-K53737926	amitriptyline	Norepinephrine inhibitor
